transportation_id,depart_id,dest_id,depart_nm,dest_nm,depart_time,destination_time,grade,fare,duration,trans_cate
trans_train_01247,C10,C05,부산,대구,16:38:00,17:19:00,KTX,12000,41,train
trans_train_01248,C09,C04,밀양,대전,8:47:00,10:11:00,KTX,14000,85,train
trans_train_01340,C10,C03,부산,천안,13:29:00,15:58:00,KTX,30000,149,train
trans_train_03934,C10,C01,부산,서울,13:29:00,16:39:00,KTX,30000,190,train
trans_train_01251,C09,C04,밀양,대전,10:46:00,12:10:00,KTX,14000,84,train
trans_train_01252,C09,C03,밀양,천안,14:09:00,15:58:00,KTX,30000,109,train
trans_train_03945,C09,C01,밀양,서울,14:09:00,16:39:00,KTX,30000,150,train
trans_train_01254,C09,C04,밀양,대전,14:09:00,15:27:00,KTX,14000,78,train
trans_train_01255,C05,C03,대구,천안,14:45:00,15:58:00,KTX,30000,73,train
trans_train_01256,C05,C01,대구,서울,14:45:00,16:39:00,KTX,30000,114,train
trans_train_01257,C04,C03,대전,천안,15:27:00,15:58:00,KTX,30000,31,train
trans_train_01258,C04,C01,대전,서울,15:27:00,16:39:00,KTX,30000,72,train
trans_train_01259,C03,C01,천안,서울,15:58:00,16:39:00,KTX,30000,41,train
trans_train_01260,C10,C07,부산,울산,14:00:00,14:23:00,KTX,30000,23,train
trans_train_01351,C10,C05,부산,대구,16:50:00,17:44:00,KTX,12000,54,train
trans_train_03969,C09,C04,밀양,대전,16:07:00,17:31:00,KTX,14000,85,train
trans_train_01263,C10,C03,부산,천안,14:00:00,16:07:00,KTX,30000,127,train
trans_train_01264,C10,C01,부산,서울,14:00:00,16:48:00,KTX,30000,168,train
trans_train_01364,C10,C05,부산,대구,17:00:00,17:48:00,KTX,12000,48,train
trans_train_03988,C09,C04,밀양,대전,19:22:00,20:44:00,KTX,14000,82,train
trans_train_01267,C07,C03,울산,천안,14:23:00,16:07:00,KTX,30000,104,train
trans_train_01370,C07,C01,울산,서울,14:23:00,16:48:00,KTX,30000,145,train
trans_train_03994,C09,C04,밀양,대전,19:53:00,21:10:00,KTX,14000,77,train
trans_train_01270,C05,C03,대구,천안,14:48:00,16:07:00,KTX,30000,79,train
trans_train_04015,C05,C01,대구,서울,14:48:00,16:48:00,KTX,30000,120,train
trans_train_01272,C04,C03,대전,천안,15:36:00,16:07:00,KTX,30000,31,train
trans_train_01273,C04,C01,대전,서울,15:36:00,16:48:00,KTX,30000,72,train
trans_train_01274,C03,C01,천안,서울,16:07:00,16:48:00,KTX,30000,41,train
trans_train_01376,C10,C06,부산,경주,14:20:00,14:48:00,KTX,11000,29,train
trans_train_04049,C10,C05,부산,대구,17:11:00,17:52:00,KTX,12000,41,train
trans_train_01277,C09,C04,밀양,대전,21:18:00,22:42:00,KTX,14000,85,train
trans_train_01278,C10,C01,부산,서울,14:20:00,16:50:00,KTX,30000,150,train
trans_train_01387,C09,C04,밀양,대전,5:58:00,8:51:00,일반열차,6000,173,train
trans_train_04077,C06,C01,경주,서울,14:48:00,16:50:00,KTX,30000,122,train
trans_train_01281,C09,C04,밀양,대전,6:27:00,9:11:00,일반열차,6000,164,train
trans_train_01282,C05,C01,대구,서울,15:07:00,16:50:00,KTX,30000,103,train
trans_train_04104,C04,C01,대전,서울,15:49:00,16:50:00,KTX,30000,61,train
trans_train_01284,C10,C07,부산,울산,14:30:00,14:53:00,KTX,30000,24,train
trans_train_01285,C10,C06,부산,경주,14:30:00,15:05:00,KTX,11000,36,train
trans_train_01286,C10,C05,부산,대구,17:18:00,18:14:00,KTX,12000,57,train
trans_train_01287,C09,C04,밀양,대전,7:04:00,9:23:00,일반열차,6000,139,train
trans_train_01288,C10,C01,부산,서울,14:30:00,17:23:00,KTX,30000,173,train
trans_train_01402,C07,C06,울산,경주,14:53:00,15:05:00,KTX,8400,12,train
trans_train_04123,C10,C05,부산,대구,17:50:00,18:43:00,KTX,12000,54,train
trans_train_01291,C09,C04,밀양,대전,7:26:00,10:09:00,일반열차,6000,163,train
trans_train_01292,C07,C01,울산,서울,14:53:00,17:23:00,KTX,30000,150,train
trans_train_04133,C10,C05,부산,대구,18:00:00,18:49:00,KTX,12000,50,train
trans_train_01294,C09,C04,밀양,대전,7:46:00,10:33:00,일반열차,6000,167,train
trans_train_01295,C06,C01,경주,서울,15:05:00,17:23:00,KTX,30000,138,train
trans_train_01296,C09,C04,밀양,대전,8:28:00,11:09:00,일반열차,6000,161,train
trans_train_01297,C05,C01,대구,서울,15:24:00,17:23:00,KTX,30000,119,train
trans_train_01298,C04,C01,대전,서울,16:12:00,17:23:00,KTX,30000,71,train
trans_train_01417,C10,C05,부산,대구,18:28:00,19:09:00,KTX,12000,42,train
trans_train_00920,C09,C04,밀양,대전,9:07:00,11:48:00,일반열차,6000,161,train
trans_train_01301,C10,C01,부산,서울,15:01:00,17:25:00,KTX,30000,144,train
trans_train_01302,C09,C04,밀양,대전,9:43:00,12:34:00,일반열차,6000,171,train
trans_train_01034,C05,C01,대구,서울,15:42:00,17:25:00,KTX,30000,103,train
trans_train_01304,C04,C01,대전,서울,16:32:00,17:25:00,KTX,30000,53,train
trans_train_01305,C10,C05,부산,대구,18:35:00,19:29:00,KTX,12000,54,train
trans_train_01306,C09,C04,밀양,대전,9:49:00,12:10:00,일반열차,6000,141,train
trans_train_01307,C10,C01,부산,서울,15:20:00,17:42:00,KTX,30000,142,train
trans_train_01308,C09,C04,밀양,대전,10:22:00,12:44:00,일반열차,6000,142,train
trans_train_03110,C05,C01,대구,서울,16:01:00,17:42:00,KTX,30000,101,train
trans_train_01426,C04,C01,대전,서울,16:43:00,17:42:00,KTX,30000,59,train
trans_train_01128,C10,C05,부산,대구,19:05:00,19:53:00,KTX,12000,48,train
trans_train_01312,C09,C04,밀양,대전,11:21:00,14:06:00,일반열차,6000,165,train
trans_train_01313,C10,C02,부산,수원,15:25:00,17:58:00,KTX,30000,154,train
trans_train_01436,C10,C01,부산,서울,15:25:00,18:29:00,KTX,30000,184,train
trans_train_01229,C09,C04,밀양,대전,12:11:00,14:30:00,일반열차,6000,139,train
trans_train_01316,C05,C02,대구,수원,16:06:00,17:58:00,KTX,30000,113,train
trans_train_01317,C05,C01,대구,서울,16:06:00,18:29:00,KTX,30000,143,train
trans_train_01315,C04,C02,대전,수원,16:48:00,17:58:00,KTX,30000,71,train
trans_train_01319,C04,C01,대전,서울,16:48:00,18:29:00,KTX,30000,101,train
trans_train_01320,C02,C01,수원,서울,17:58:00,18:29:00,KTX,30000,31,train
trans_train_01321,C10,C07,부산,울산,15:45:00,16:08:00,KTX,30000,23,train
trans_train_01322,C10,C05,부산,대구,18:42:00,20:02:00,KTX,12000,80,train
trans_train_01323,C09,C04,밀양,대전,12:32:00,15:10:00,일반열차,6000,158,train
trans_train_01324,C10,C03,부산,천안,15:45:00,17:39:00,KTX,30000,114,train
trans_train_01448,C10,C01,부산,서울,15:45:00,18:20:00,KTX,30000,155,train
trans_train_01407,C10,C05,부산,대구,19:12:00,20:05:00,KTX,12000,54,train
trans_train_01327,C09,C04,밀양,대전,14:03:00,16:24:00,일반열차,6000,141,train
trans_train_01328,C07,C03,울산,천안,16:08:00,17:39:00,KTX,30000,91,train
trans_train_01468,C07,C01,울산,서울,16:08:00,18:20:00,KTX,30000,132,train
trans_train_01598,C09,C04,밀양,대전,14:43:00,16:59:00,일반열차,6000,136,train
trans_train_01331,C05,C03,대구,천안,16:33:00,17:39:00,KTX,30000,66,train
trans_train_01332,C05,C01,대구,서울,16:33:00,18:20:00,KTX,30000,107,train
trans_train_01632,C04,C03,대전,천안,17:15:00,17:39:00,KTX,30000,24,train
trans_train_01334,C04,C01,대전,서울,17:15:00,18:20:00,KTX,30000,65,train
trans_train_01335,C03,C01,천안,서울,17:39:00,18:20:00,KTX,30000,41,train
trans_train_01336,C02,C09,수원,밀양,12:13:00,15:49:00,일반열차,20000,216,train
trans_train_01337,C10,C05,부산,대구,19:13:00,20:27:00,KTX,12000,75,train
trans_train_01338,C09,C04,밀양,대전,14:22:00,17:11:00,일반열차,6000,170,train
trans_train_01339,C10,C03,부산,천안,15:27:00,18:02:00,KTX,30000,155,train
trans_train_01482,C10,C01,부산,서울,15:27:00,18:43:00,KTX,30000,196,train
trans_train_01723,C10,C05,부산,대구,19:45:00,20:32:00,KTX,12000,47,train
trans_train_01342,C09,C04,밀양,대전,15:48:00,18:09:00,일반열차,6000,141,train
trans_train_01492,C09,C03,밀양,천안,16:07:00,18:02:00,KTX,30000,115,train
trans_train_03505,C09,C01,밀양,서울,16:07:00,18:43:00,KTX,30000,156,train
trans_train_01345,C09,C04,밀양,대전,16:08:00,18:45:00,일반열차,6000,157,train
trans_train_03533,C05,C03,대구,천안,16:40:00,18:02:00,KTX,30000,82,train
trans_train_01347,C05,C01,대구,서울,16:40:00,18:43:00,KTX,30000,123,train
trans_train_01348,C04,C03,대전,천안,17:31:00,18:02:00,KTX,30000,31,train
trans_train_01349,C04,C01,대전,서울,17:31:00,18:43:00,KTX,30000,72,train
trans_train_01350,C03,C01,천안,서울,18:02:00,18:43:00,KTX,30000,41,train
trans_train_01504,C10,C06,부산,경주,16:23:00,16:51:00,KTX,11000,29,train
trans_train_03559,C10,C05,부산,대구,19:55:00,20:36:00,KTX,12000,41,train
trans_train_01353,C09,C04,밀양,대전,17:00:00,19:16:00,일반열차,6000,136,train
trans_train_01354,C10,C01,부산,서울,16:23:00,19:03:00,KTX,30000,160,train
trans_train_01525,C10,C05,부산,대구,20:05:00,20:58:00,KTX,12000,54,train
trans_train_03579,C09,C04,밀양,대전,17:06:00,19:44:00,일반열차,6000,158,train
trans_train_01357,C06,C01,경주,서울,16:51:00,19:03:00,KTX,30000,132,train
trans_train_01545,C09,C04,밀양,대전,17:35:00,20:25:00,일반열차,6000,170,train
trans_train_03595,C05,C01,대구,서울,17:10:00,19:03:00,KTX,30000,113,train
trans_train_01360,C04,C01,대전,서울,17:57:00,19:03:00,KTX,30000,66,train
trans_train_03623,C10,C05,부산,대구,20:40:00,21:33:00,KTX,12000,54,train
trans_train_01362,C09,C04,밀양,대전,18:18:00,20:39:00,일반열차,6000,141,train
trans_train_01363,C10,C03,부산,천안,16:38:00,18:31:00,KTX,30000,113,train
trans_train_01559,C10,C01,부산,서울,16:38:00,19:12:00,KTX,30000,154,train
trans_train_03648,C09,C04,밀양,대전,18:45:00,21:22:00,일반열차,6000,157,train
trans_train_01366,C05,C03,대구,천안,17:19:00,18:31:00,KTX,30000,72,train
trans_train_03661,C05,C01,대구,서울,17:19:00,19:12:00,KTX,30000,113,train
trans_train_01368,C04,C03,대전,천안,18:07:00,18:31:00,KTX,30000,24,train
trans_train_01369,C04,C01,대전,서울,18:07:00,19:12:00,KTX,30000,65,train
trans_train_01567,C03,C01,천안,서울,18:31:00,19:12:00,KTX,30000,41,train
trans_train_03689,C10,C05,부산,대구,21:00:00,21:49:00,KTX,12000,49,train
trans_train_01372,C09,C04,밀양,대전,19:08:00,21:49:00,일반열차,6000,161,train
trans_train_03709,C09,C04,밀양,대전,20:02:00,22:18:00,일반열차,6000,136,train
trans_train_01374,C10,C07,부산,울산,16:50:00,17:13:00,KTX,30000,24,train
trans_train_01375,C10,C06,부산,경주,16:50:00,17:25:00,KTX,11000,36,train
trans_train_01581,C10,C05,부산,대구,20:38:00,21:51:00,KTX,12000,74,train
trans_train_03738,C09,C04,밀양,대전,20:53:00,23:34:00,일반열차,6000,161,train
trans_train_01378,C10,C03,부산,천안,16:50:00,18:50:00,KTX,30000,120,train
trans_train_01379,C10,C01,부산,서울,16:50:00,19:31:00,KTX,30000,161,train
trans_train_03764,C07,C06,울산,경주,17:13:00,17:25:00,KTX,8400,12,train
trans_train_01381,C10,C05,부산,대구,21:29:00,22:22:00,KTX,12000,54,train
trans_train_01382,C09,C04,밀양,대전,22:03:00,0:35:00,일반열차,6000,152,train
trans_train_01383,C07,C03,울산,천안,17:13:00,18:50:00,KTX,30000,97,train
trans_train_01384,C07,C01,울산,서울,17:13:00,19:31:00,KTX,30000,138,train
trans_train_01385,C10,C05,부산,대구,21:43:00,22:31:00,KTX,12000,49,train
trans_train_01386,C10,C04,부산,대전,4:45:00,6:20:00,KTX,23700,96,train
trans_train_01592,C06,C03,경주,천안,17:25:00,18:50:00,KTX,30000,85,train
trans_train_03787,C06,C01,경주,서울,17:25:00,19:31:00,KTX,30000,126,train
trans_train_01389,C10,C04,부산,대전,4:39:00,6:34:00,KTX,23700,116,train
trans_train_01390,C05,C03,대구,천안,17:44:00,18:50:00,KTX,30000,66,train
trans_train_01613,C05,C01,대구,서울,17:44:00,19:31:00,KTX,30000,107,train
trans_train_03836,C04,C03,대전,천안,18:26:00,18:50:00,KTX,30000,24,train
trans_train_01393,C04,C01,대전,서울,18:26:00,19:31:00,KTX,30000,65,train
trans_train_01394,C03,C01,천안,서울,18:50:00,19:31:00,KTX,30000,41,train
trans_train_03856,C10,C07,부산,울산,17:00:00,17:23:00,KTX,30000,23,train
trans_train_01396,C10,C05,부산,대구,22:00:00,22:48:00,KTX,12000,48,train
trans_train_01397,C10,C04,부산,대전,5:10:00,6:45:00,KTX,23700,96,train
trans_train_01398,C10,C03,부산,천안,17:00:00,19:00:00,KTX,30000,121,train
trans_train_01399,C10,C01,부산,서울,17:00:00,19:42:00,KTX,30000,162,train
trans_train_01400,C10,C05,부산,대구,22:10:00,22:57:00,KTX,12000,47,train
trans_train_03136,C10,C04,부산,대전,5:20:00,6:49:00,KTX,23700,90,train
trans_train_01627,C07,C03,울산,천안,17:23:00,19:00:00,KTX,30000,98,train
trans_train_03879,C07,C01,울산,서울,17:23:00,19:42:00,KTX,30000,139,train
trans_train_01404,C10,C04,부산,대전,5:40:00,7:10:00,KTX,23700,90,train
trans_train_01405,C05,C03,대구,천안,17:48:00,19:00:00,KTX,30000,73,train
trans_train_01642,C05,C01,대구,서울,17:48:00,19:42:00,KTX,30000,114,train
trans_train_03911,C04,C03,대전,천안,18:30:00,19:00:00,KTX,30000,31,train
trans_train_01408,C04,C01,대전,서울,18:30:00,19:42:00,KTX,30000,72,train
trans_train_01409,C03,C01,천안,서울,19:00:00,19:42:00,KTX,30000,42,train
trans_train_03931,C10,C05,부산,대구,22:50:00,23:38:00,KTX,12000,48,train
trans_train_01411,C10,C04,부산,대전,6:10:00,7:51:00,KTX,23700,101,train
trans_train_01412,C10,C03,부산,천안,17:11:00,19:10:00,KTX,30000,119,train
trans_train_01413,C10,C01,부산,서울,17:11:00,19:46:00,KTX,30000,155,train
trans_train_01414,C10,C04,부산,대전,6:22:00,8:06:00,KTX,23700,105,train
trans_train_01415,C05,C03,대구,천안,17:52:00,19:10:00,KTX,30000,78,train
trans_train_01416,C05,C01,대구,서울,17:52:00,19:46:00,KTX,30000,114,train
trans_train_01656,C04,C03,대전,천안,18:39:00,19:10:00,KTX,30000,31,train
trans_train_03942,C04,C01,대전,서울,18:39:00,19:46:00,KTX,30000,67,train
trans_train_01419,C03,C01,천안,서울,19:10:00,19:46:00,KTX,30000,36,train
trans_train_01668,C10,C05,부산,대구,5:10:00,6:41:00,일반열차,6000,92,train
trans_train_03960,C10,C04,부산,대전,6:42:00,8:14:00,KTX,23700,92,train
trans_train_01422,C10,C04,부산,대전,6:16:00,8:20:00,KTX,23700,125,train
trans_train_03985,C10,C07,부산,울산,17:18:00,17:41:00,KTX,30000,23,train
trans_train_01424,C10,C06,부산,경주,17:18:00,17:53:00,KTX,11000,35,train
trans_train_01425,C10,C05,부산,대구,5:37:00,7:08:00,일반열차,6000,91,train
trans_train_01689,C10,C04,부산,대전,7:00:00,8:35:00,KTX,23700,96,train
trans_train_04006,C10,C03,부산,천안,17:18:00,19:20:00,KTX,30000,123,train
trans_train_01428,C10,C01,부산,서울,17:18:00,20:06:00,KTX,30000,168,train
trans_train_01429,C07,C06,울산,경주,17:41:00,17:53:00,KTX,8400,12,train
trans_train_04040,C10,C05,부산,대구,6:27:00,7:40:00,일반열차,6000,73,train
trans_train_01431,C10,C04,부산,대전,7:23:00,9:07:00,KTX,23700,105,train
trans_train_01432,C07,C03,울산,천안,17:41:00,19:20:00,KTX,30000,100,train
trans_train_01433,C07,C01,울산,서울,17:41:00,20:06:00,KTX,30000,145,train
trans_train_01434,C10,C05,부산,대구,6:42:00,8:06:00,일반열차,6000,85,train
trans_train_01435,C10,C04,부산,대전,7:50:00,9:25:00,KTX,23700,96,train
trans_train_01709,C06,C03,경주,천안,17:53:00,19:20:00,KTX,30000,88,train
trans_train_04068,C06,C01,경주,서울,17:53:00,20:06:00,KTX,30000,133,train
trans_train_01438,C10,C04,부산,대전,8:10:00,9:46:00,KTX,23700,96,train
trans_train_01439,C05,C03,대구,천안,18:14:00,19:20:00,KTX,30000,66,train
trans_train_04100,C05,C01,대구,서울,18:14:00,20:06:00,KTX,30000,112,train
trans_train_01441,C04,C03,대전,천안,18:56:00,19:20:00,KTX,30000,24,train
trans_train_01442,C04,C01,대전,서울,18:56:00,20:06:00,KTX,30000,70,train
trans_train_01443,C03,C01,천안,서울,19:20:00,20:06:00,KTX,30000,46,train
trans_train_01444,C10,C07,부산,울산,17:50:00,18:13:00,KTX,30000,23,train
trans_train_01445,C10,C06,부산,경주,17:50:00,18:25:00,KTX,11000,35,train
trans_train_01446,C10,C05,부산,대구,6:54:00,8:27:00,일반열차,6000,94,train
trans_train_01447,C10,C04,부산,대전,8:20:00,9:51:00,KTX,23700,91,train
trans_train_01719,C10,C02,부산,수원,17:50:00,20:38:00,KTX,30000,169,train
trans_train_04120,C10,C01,부산,서울,17:50:00,21:09:00,KTX,30000,199,train
trans_train_01450,C07,C06,울산,경주,18:13:00,18:25:00,KTX,8400,12,train
trans_train_01451,C10,C05,부산,대구,7:39:00,9:12:00,일반열차,6000,93,train
trans_train_01452,C10,C04,부산,대전,8:07:00,10:11:00,KTX,23700,125,train
trans_train_01730,C07,C02,울산,수원,18:13:00,20:38:00,KTX,30000,146,train
trans_train_04130,C07,C01,울산,서울,18:13:00,21:09:00,KTX,30000,176,train
trans_train_01455,C10,C05,부산,대구,8:21:00,9:48:00,일반열차,6000,87,train
trans_train_01456,C10,C04,부산,대전,8:40:00,10:16:00,KTX,23700,96,train
trans_train_01744,C06,C02,경주,수원,18:25:00,20:38:00,KTX,30000,134,train
trans_train_00893,C06,C01,경주,서울,18:25:00,21:09:00,KTX,30000,164,train
trans_train_01459,C10,C04,부산,대전,8:50:00,10:26:00,KTX,23700,97,train
trans_train_01460,C05,C02,대구,수원,18:43:00,20:38:00,KTX,30000,115,train
trans_train_00916,C05,C01,대구,서울,18:43:00,21:09:00,KTX,30000,146,train
trans_train_01462,C04,C02,대전,수원,19:27:00,20:38:00,KTX,30000,72,train
trans_train_01463,C04,C01,대전,서울,19:27:00,21:09:00,KTX,30000,102,train
trans_train_01464,C02,C01,수원,서울,20:38:00,21:09:00,KTX,30000,31,train
trans_train_01465,C10,C07,부산,울산,18:00:00,18:23:00,KTX,30000,24,train
trans_train_01466,C10,C05,부산,대구,8:51:00,10:31:00,일반열차,6000,101,train
trans_train_01467,C10,C04,부산,대전,9:06:00,10:36:00,KTX,23700,90,train
trans_train_01754,C10,C03,부산,천안,18:00:00,20:09:00,KTX,30000,129,train
trans_train_00931,C10,C01,부산,서울,18:00:00,20:50:00,KTX,30000,170,train
trans_train_01470,C10,C05,부산,대구,9:12:00,10:25:00,일반열차,6000,73,train
trans_train_01471,C10,C04,부산,대전,9:27:00,10:58:00,KTX,23700,92,train
trans_train_01764,C07,C03,울산,천안,18:23:00,20:09:00,KTX,30000,106,train
trans_train_00946,C07,C01,울산,서울,18:23:00,20:50:00,KTX,30000,147,train
trans_train_01474,C10,C04,부산,대전,9:44:00,11:14:00,KTX,23700,90,train
trans_train_01475,C05,C03,대구,천안,18:49:00,20:09:00,KTX,30000,80,train
trans_train_00956,C05,C01,대구,서울,18:49:00,20:50:00,KTX,30000,121,train
trans_train_01477,C04,C03,대전,천안,19:38:00,20:09:00,KTX,30000,31,train
trans_train_01478,C04,C01,대전,서울,19:38:00,20:50:00,KTX,30000,72,train
trans_train_01479,C03,C01,천안,서울,20:09:00,20:50:00,KTX,30000,41,train
trans_train_01480,C10,C05,부산,대구,10:32:00,12:11:00,일반열차,6000,99,train
trans_train_01481,C10,C01,부산,서울,18:28:00,20:59:00,KTX,30000,151,train
trans_train_01779,C10,C04,부산,대전,10:03:00,11:26:00,KTX,23700,83,train
trans_train_00978,C05,C01,대구,서울,19:09:00,20:59:00,KTX,30000,110,train
trans_train_01484,C04,C01,대전,서울,19:52:00,20:59:00,KTX,30000,67,train
trans_train_01485,C10,C07,부산,울산,18:35:00,18:58:00,KTX,30000,23,train
trans_train_00999,C10,C06,부산,경주,18:35:00,19:10:00,KTX,11000,35,train
trans_train_01487,C10,C05,부산,대구,11:31:00,12:44:00,일반열차,6000,73,train
trans_train_01488,C10,C04,부산,대전,10:20:00,11:55:00,KTX,23700,96,train
trans_train_01489,C10,C01,부산,서울,18:35:00,21:22:00,KTX,30000,167,train
trans_train_01490,C07,C06,울산,경주,18:58:00,19:10:00,KTX,8400,12,train
trans_train_01491,C10,C05,부산,대구,11:52:00,13:13:00,일반열차,6000,81,train
trans_train_03498,C10,C04,부산,대전,10:06:00,12:10:00,KTX,23700,124,train
trans_train_01013,C07,C01,울산,서울,18:58:00,21:22:00,KTX,30000,144,train
trans_train_01494,C10,C05,부산,대구,12:42:00,14:13:00,일반열차,6000,91,train
